Month,articleID,abstract,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,Month,source,typeOfMaterial,webURL,articleWordCount
Mar-17,58c82c467c459f247805bc41,"Real populism doesn&#8217;t sell, but fake populism has problems too.",By UNKNOWN,blogpost,Unknown,[],0,OpEd,0,3/14/17 17:43,Mar-17,The New York Times,Blog,https://krugman.blogs.nytimes.com/2017/03/14/populism-and-the-politics-of-health/,496
Mar-17,58c82f1d7c459f247805bc4d,,By SAMIN NOSRAT,article,The Power of Herbs,"['Cooking and Cookbooks', 'Herbs', 'New Year', 'Iranian-Americans']",3,Dining,1,3/14/17 17:57,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/dining/nowruz-recipes-iran-persian-new-year.html,1462
Mar-17,58c8352e7c459f247805bc62,,By KIM SEVERSON,article,Putting Politics on the Menu,"['Restaurants', 'Illegal Immigration', 'Chefs', 'Immigration and Emigration', 'United States Politics and Government', 'United States']",3,Dining,1,3/14/17 18:23,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/dining/chefs-politics-immigration.html,1613
Mar-17,58c83ed87c459f247805bc7a,,By JENNIFER STEINHAUER and THOMAS KAPLAN,article,Senators in G.O.P. Suggest Changes for Health Bill,"['United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Congressional Budget Office', 'Republican Party', 'House of Representatives', 'Ryan, Paul D Jr', 'Senate']",3,National,1,3/14/17 19:04,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/us/politics/paul-ryan-health-care.html,1365
Mar-17,58c844217c459f247805bc85,,By AMIE TSANG,article,Unknown,"['Golf', 'Women and Girls', 'British Open (Golf)', 'Muirfield Golf Club (Gullane, Scotland)']",3,Sports,0,3/14/17 19:27,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/sports/golf/muirfield-women-golf-scotland.html,713
Mar-17,58c84c7f7c459f247805bc97,,"By SHARON LaFRANIERE, NICHOLAS CONFESSORE and JESSE DRUCKER",article,"Among President’s Advisers, Loyalty Precedes Experience","['United States Politics and Government', 'Trump, Donald J', 'Appointments and Executive Changes', 'United States International Relations', 'Greenblatt, Jason D', 'Manigault, Omarosa', 'Schiller, Keith']",3,National,1,3/14/17 20:03,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/us/politics/trump-advisers-experience.html,2451
Mar-17,58c85a337c459f247805bcbc,,By KEN JAWOROWSKI,article,Death Is His Living,"[""The Gravedigger's Lullaby (Play)"", 'Talbott, Jeff', 'Actors Company Theater', 'Theater', 'Thompson, Jenn (1967- )', 'Koch, Ted (Actor)']",3,Culture,6,3/14/17 21:01,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/14/theater/gravediggers-lullaby-review.html,373
Mar-17,58c86b797c459f247805bcf4,,By THE EDITORIAL BOARD,article,"Into the Void, With Steve King","['United States Politics and Government', 'King, Steven A', 'Republican Party', 'Wilders, Geert', 'Race and Ethnicity', 'Immigration and Emigration', 'Illegal Immigration', 'Discrimination']",3,Editorial,22,3/14/17 22:15,Mar-17,The New York Times,Editorial,https://www.nytimes.com/2017/03/14/opinion/into-the-void-with-steve-king.html,690
Mar-17,58c882217c459f247805bd29,,By KAREN CROUSE,article,A Grudging Muirfield Votes Against Bigotry,"['Golf', 'British Open (Golf)', 'Muirfield Golf Club (Gullane, Scotland)', 'Women and Girls']",3,Sports,8,3/14/17 23:51,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/sports/golf/muirfield-female-members-british-open.html,911
Mar-17,58c884087c459f247805bd2e,,By CHRISTINE FLOUTON,article,One Less Vampire,['New York City'],0,Metro,20,3/15/17 0:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/nyregion/metropolitan-diary-one-less-vampire.html,39
Mar-17,58c88f7c7c459f247805bd45,,By DANNY HAKIM,article,Herbicide Is Facing New Doubt on Safety,"['Defoliants and Herbicides', 'Monsanto Company', 'Suits and Litigation (Civil)', 'Environmental Protection Agency', 'Hazardous and Toxic Substances', ""Non-Hodgkin's Lymphoma"", 'Cancer']",3,Business,1,3/15/17 0:48,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/business/monsanto-roundup-safety-lawsuit.html,1015
Mar-17,58c8986f7c459f247805bd4d,,By PETER BAKER and JESSE DRUCKER,article,"Trump, in ’05, Had Write-Off of $100 Million","['Trump, Donald J', 'Income Tax', 'Federal Taxes (US)', 'United States Politics and Government']",3,National,1,3/15/17 1:27,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/us/politics/donald-trump-taxes.html,1531
Mar-17,58c8a03c7c459f247805bd56,,By CAITLIN LOVINGER,article,Only a Little,['Crossword Puzzles'],3,Games,0,3/15/17 2:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/14/crosswords/only-a-little.html,964
Mar-17,58c8a03b7c459f247805bd55,,By BEN BRANTLEY,article,Songs Say What Words Can’t,"['Sundown, Yellow Moon (Play)', 'Bonds, Rachel', 'Kauffman, Anne', 'Ars Nova', 'WP Theater', 'Theater']",3,Culture,1,3/15/17 2:00,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/14/theater/sundown-yellow-moon-review.html,851
Mar-17,58c8af867c459f247805bd6f,,By MIKE HALE,article,"‘The Americans’ Season 5, Episode 2 Recap: Enjoy the Silence","['Television', 'The Americans (TV Program)']",3,Culture,0,3/15/17 3:05,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/14/arts/television/the-americans-pests-recap.html,1010
Mar-17,58c8bca47c459f247805bd83,,By DAVID McANINCH,article,The Other South of France,"['Gers (France)', 'Gascony (France)', 'Cooking and Cookbooks', 'Restaurants', 'Travel and Vacations', 'Rural Areas', 'Hikes and Hiking']",3,Travel,1,3/15/17 4:01,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/travel/gascony-food-restaurants-france.html,2976
Mar-17,58c8bca57c459f247805bd85,,By ALISSA J. RUBIN and CHRISTOPHER F. SCHUETZE,article,Dutch Vote Watched Across the Continent With a Finger in the Wind,"['Elections', 'Politics and Government', 'Voting and Voters', 'European Union', 'Wilders, Geert', ""People's Party for Freedom and Democracy (Netherlands)"", 'Christian Democratic Appeal (Netherlands)', 'Rutte, Mark', 'Netherlands']",3,Foreign,8,3/15/17 4:01,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/world/europe/dutch-vote-watched-across-europe-with-a-finger-in-the-wind.html,1060
Mar-17,58c8e71a7c459f247805bde1,"At an age when most people are retired, Elliott Erwitt keeps working as hard as ever. He has to, but not for the reason you might suspect",By JONATHAN BLAUSTEIN,blogpost,Unknown,"['Advertising and Marketing', 'Books and Literature', 'Photography', 'Magnum Photos', 'California']",3,Unknown,0,3/15/17 7:00,Mar-17,The New York Times,Blog,https://lens.blogs.nytimes.com/2017/03/15/why-elliott-erwitt-needs-to-work/,605
Mar-17,58c8eb7c7c459f247805bdf2,,By JACK GOLDSMITH,article,"Yes, We Are Holding Trump Accountable","['Trump, Donald J', 'United States Politics and Government', 'Federal Bureau of Investigation', 'House of Representatives', 'Comey, James B', 'Senate', 'News and News Media', 'Presidents and Presidency (US)', 'Presidential Election of 2016', 'Russia', 'Cyberwarfare and Defense']",3,OpEd,23,3/15/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/15/opinion/yes-trump-is-being-held-accountable.html,812
Mar-17,58c8eb7b7c459f247805bdee,,By THOMAS L. FRIEDMAN,article,"Donald, Have I Got a Deal for You","['Nuclear Weapons', 'United States Defense and Military Forces', 'Trump, Donald J', 'Kim Jong-un', 'North Korea']",3,OpEd,23,3/15/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/15/opinion/donald-have-i-got-a-deal-for-you.html,853
Mar-17,58c8eb7b7c459f247805bdef,,By FRANK BRUNI,article,Ivanka Trump’s  Bitter Scent,"['Women and Girls', 'Nepotism', 'United States Politics and Government', 'Trump, Ivanka', 'Trump, Donald J']",3,OpEd,23,3/15/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/15/opinion/ivanka-trumps-bitter-scent.html,794
Mar-17,58c8eb857c459f247805bdf5,,By H.D.S. GREENWAY,article,What I Saw in Vietnam,"['Vietnam War', 'News and News Media', 'Time (Magazine)', 'Vietnam']",3,OpEd,0,3/15/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/15/opinion/what-i-saw-in-vietnam.html,1531
Mar-17,58c8eb7c7c459f247805bdf0,,By ROSS DOUTHAT,article,Christians in the Hands of Donald Trump,"['Christians and Christianity', 'Whites', 'United States Politics and Government', 'Freedom of Religion', 'Religion and Belief', 'Trump, Donald J', 'Southern Baptist Convention']",3,OpEd,0,3/15/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/15/opinion/christians-in-the-hands-of-donald-trump.html,1352
Mar-17,58c8ee337c459f247805bdfc,,By CAROLINE CROSSON GILPIN,article,Do You Think Teenagers Are Replacing Drugs With Smartphones?,[],3,Learning,0,3/15/17 7:33,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/learning/do-you-think-teenagers-are-replacing-drugs-with-smartphones.html,568
Mar-17,58c902987c459f247805be32,,Interview by ANA MARIE COX,article,Brianna Wu Wants to Change the Democrats’ Playbook,"['Wu, Brianna', 'Democratic Party', 'United States Politics and Government', 'Women and Girls', 'Cyberharassment']",3,Magazine,58,3/15/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/magazine/brianna-wu-wants-to-change-the-democrats-playbook.html,684
Mar-17,58c902997c459f247805be34,,By JONAH WEINER,article,The Metamagician,"['DelGaudio, Derek', 'Magic and Magicians', 'Art', 'Oz, Frank', 'Blaine, David', 'Jay, Ricky']",3,Magazine,28,3/15/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/magazine/derek-delgaudio-the-magician-who-wants-to-break-magic.html,4708
Mar-17,58c9029b7c459f247805be36,,By KWAME ANTHONY APPIAH,article,May I Expose My Niece’s Fake Food Allergy?,"['Allergies', 'Ethics (Personal)', 'Race and Ethnicity']",3,Magazine,24,3/15/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/magazine/should-a-family-member-expose-their-nieces-fake-food-allergy.html,1148
Mar-17,58c9099f7c459f247805be56,,By REED ABELSON and MARGOT SANGER-KATZ,article,"Obamacare Is Ailing, but Not in a ‘Death Spiral’","['Law and Legislation', 'Patient Protection and Affordable Care Act (2010)', 'Ryan, Paul D Jr', 'Health Insurance and Managed Care', 'Regulation and Deregulation of Industry', 'Tax Credits, Deductions and Exemptions', 'Prices (Fares, Fees and Rates)']",3,Upshot,12,3/15/17 9:30,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/upshot/obamacare-isnt-in-a-death-spiral-its-replacement-probably-wont-be-either.html,1161
Mar-17,58c910a77c459f247805be6d,,By GRETCHEN REYNOLDS,article,A Marathon in Under 2 Hours,"['Running', 'Sneakers', 'Shoes and Boots', 'Energy Efficiency', 'Marathon Running']",3,Science,6,3/15/17 10:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/well/move/breaking-the-two-hour-marathon-barrier.html,946
Mar-17,58c9120b7c459f247805be73,,By ALEXANDRA S. LEVINE,article,New York Today: Staying Safe While Digging Out,['New York City'],3,Metro,0,3/15/17 10:05,Mar-17,The New York Times,briefing,https://www.nytimes.com/2017/03/15/nyregion/new-york-today-staying-safe-while-digging-out.html,1031
Mar-17,58c944f07c459f247805bf1d,"I trusted USA Gymnastics, but its institutional tolerance of abusive training helped create a culture conducive to sexual abuse.",By JESSICA HOWARD,blogpost,Unknown,"['Coaches and Managers', 'Gymnastics', 'Rhythmic Gymnastics', 'Sex Crimes', 'USA Gymnastics', 'United States', 'Nassar, Lawrence G (1963- )']",3,OpEd,0,3/15/17 13:40,Mar-17,The New York Times,Blog,https://kristof.blogs.nytimes.com/2017/03/15/cracking-down-on-abuse-in-u-s-gymnastics/,1223
Mar-17,58c94d9f7c459f247805bf3b,,By NICHOLAS BAKALAR,article,Safety: Gun Laws and Suicide,"['Gun Control', 'Suicides and Suicide Attempts', 'Depression (Mental)']",3,Science,6,3/15/17 14:20,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/well/live/some-gun-laws-tied-to-lower-suicide-rates.html,216
Mar-17,58c961307c459f247805bf88,,By VINDU GOEL and ERIC LICHTBLAU,article,Russian Agents Charged in Hack of Yahoo Data,"['Yahoo! Inc', 'Russia', 'Cyberwarfare and Defense', 'Federal Security Service', 'Belan, Alexsey', 'Mayer, Marissa', 'Dokuchaev, Aleksandrovich', 'Sushchin, Igor Anatolyevich', 'Baratov, Karim']",3,Business,1,3/15/17 15:43,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/technology/yahoo-hack-indictment.html,1328
Mar-17,58c975437c459f247805bfca,,By MICHAEL GONCHAR,article,"25 Mini-Films for Exploring Race, Bias and Identity With Students",[],3,Learning,0,3/15/17 17:09,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/learning/lesson-plans/25-mini-films-for-exploring-race-bias-and-identity-with-students.html,1321
Mar-17,58c978497c459f247805bfdd,,By ALEXANDER BURNS,article,Federal Judge  Blocks New Ban on Travel to U.S.,"['Executive Orders and Memorandums', 'Immigration and Emigration', 'Refugees and Displaced Persons', 'Muslim Americans', 'Trump, Donald J', 'Chuang, Theodore D', 'Watson, Derrick Kahala']",3,National,1,3/15/17 17:22,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/us/politics/trump-travel-ban.html,1808
Mar-17,58c9804c7c459f247805bffa,,By BILLY WITZ,article,A Button-Down Game Gets a Needed Pinch of Pizazz,"['Baseball', 'World Baseball Classic', 'Major League Baseball', 'Baez, Javier (1992- )', 'Beltran, Carlos', 'Manfred, Robert D']",3,Sports,18,3/15/17 17:56,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/sports/baseball/wbc-world-baseball-classic-carlos-beltran.html,1219
Mar-17,58c981387c459f247805bffb,,By DAMIEN CAVE and JUSTIN GILLIS,article," Great Barrier Reef Is Imperiled, Much of It Dying or Dead","['Australia', 'Great Barrier Reef (Australia)', 'Coral', 'Global Warming', 'Reefs', 'Oceans and Seas', 'Nature (Journal)']",3,Foreign,8,3/15/17 18:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/science/great-barrier-reef-coral-climate-change-dieoff.html,1676
Mar-17,58c982207c459f247805bffe,,By NICHOLAS BAKALAR,article,Cystic Fibrosis Survival Rates,"['Cystic Fibrosis', 'Health Insurance and Managed Care', 'Transplants', 'Medicare']",3,Science,4,3/15/17 18:04,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/well/live/canadians-with-cystic-fibrosis-live-10-years-longer-than-americans-with-the-disease.html,240
Mar-17,58c983327c459f247805c000,,"By MICHAEL D. SHEAR, ADAM GOLDMAN and EMMARIE HUETTEMAN",article,"Openly Testy, Republicans Reject the President’s Wiretap Claims","['Federal Bureau of Investigation', 'Comey, James B', 'Trump, Donald J', 'Wiretapping and Other Eavesdropping Devices and Methods', 'Obama, Barack', 'United States Politics and Government', 'Republican Party', 'Graham, Lindsey', 'Grassley, Charles E', 'Nunes, Devin G', 'Schiff, Adam B']",3,National,1,3/15/17 18:08,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/us/politics/trump-wiretap-claim-obama-comey-congress.html,1049
Mar-17,58c993407c459f247805c030,,By HELENE COOPER,article,Hillary Clinton Had Nothing to Do With My Book About the First Woman to Be Elected President,"['Johnson Sirleaf, Ellen', 'Liberia', 'Clinton, Hillary Rodham', 'Madame President: The Extraordinary Journey of Ellen Johnson Sirleaf (Book)', 'Books and Literature']",3,Insider,0,3/15/17 19:17,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/insider/hillary-clinton-had-nothing-to-do-with-my-book-about-the-first-woman-to-be-elected-president.html,1260
Mar-17,58c99f5e7c459f247805c05c,,By BILL VLASIC,article,Trump Moves to Kill Mileage Rule in Step to End ‘Assault’ on Carmakers,"['Automobiles', 'Fuel Efficiency', 'United States Politics and Government', 'Fuel Emissions (Transportation)', 'Labor and Jobs', 'Factories and Manufacturing', 'United Automobile Workers', 'Environmental Protection Agency', 'Fiat Chrysler Automobiles NV', 'Ford Motor Co', 'General Motors', 'Trump, Donald J']",3,Business,14,3/15/17 20:08,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/business/trump-auto-industry-emissions-rules.html,1114
Mar-17,58c9abc87c459f247805c087,,By NEIL IRWIN,article,The Fed’s Message: Exhale,"['United States Economy', 'Yellen, Janet L', 'Federal Reserve System', 'Interest Rates', 'Inflation (Economics)', 'Credit and Debt', 'Trump, Donald J']",3,Upshot,1,3/15/17 21:01,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/upshot/yellens-message-my-work-here-is-mostly-done.html,736
Mar-17,58c9ac757c459f247805c08a,,By JOSH KATZ and KEVIN QUEALY,article,A Contrarian Cheat Sheet: Improve Your N.C.A.A. Bracket,"['NCAA Basketball Championships (Men)', 'Basketball', 'Luck']",2,Upshot,0,3/15/17 21:04,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/upshot/a-contrarian-cheat-sheet-improve-your-ncaa-bracket.html,622
Mar-17,58c9ae817c459f247805c095,,By GLENN THRUSH and CORAL DAVENPORT,article,Donald Trump Budget Slashes Funds for E.P.A. and State Department,"['United States Politics and Government', 'Budgets and Budgeting', 'Environmental Protection Agency', 'Republican Party', 'Office of Management and Budget (US)', 'Graham, Lindsey', 'McConnell, Mitch', 'Tillerson, Rex W', 'Trump, Donald J']",3,National,0,3/15/17 21:13,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/us/politics/budget-epa-state-department-cuts.html,959
Mar-17,58c9d58f7c459f247805c10f,,By CAROL PRISANT,article,A Second Avenue Stare,"['Second Avenue Subway (NYC)', 'New York City']",0,Metro,20,3/16/17 0:00,Mar-17,The New York Times,Brief,https://www.nytimes.com/2017/03/15/nyregion/metropolitan-diary-a-second-avenue-stare.html,104
Mar-17,58c9dfa87c459f247805c12a,,By JULIET MACUR,article,Pivotal Decision for Women in Hockey,"['Women and Girls', 'Hockey, Ice', 'Wages and Salaries', 'USA Hockey', 'Kessler, Jeffrey L']",3,Sports,13,3/16/17 0:43,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/sports/hockey/us-women-world-championship-boycott-contract.html,1099
Mar-17,58c9f1b07c459f247805c146,,By BEN BRANTLEY,article,A Martyr So Sure of Herself,"['Theater', 'Joan of Arc: Into the Fire (Play)', 'Byrne, David', 'Public Theater', 'Timbers, Alex', 'Lampert, Jo']",3,Culture,1,3/16/17 2:00,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/15/theater/joan-of-arc-review.html,1062
Mar-17,58c9f1b47c459f247805c147,,By CAITLIN LOVINGER,article,Draw Out,['Crossword Puzzles'],3,Games,0,3/16/17 2:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/15/crosswords/draw-out.html,714
Mar-17,58ca06f97c459f247805c170,,By SEAN T. COLLINS,article,"‘Legion’ Season 1, Episode 6 Recap: Asylum Seekers","['Television', 'Legion (TV Program)']",3,Culture,0,3/16/17 3:31,Mar-17,The New York Times,Review,https://www.nytimes.com/2017/03/15/arts/television/legion-chapter-6-recap.html,918
Mar-17,58ca0e067c459f247805c17b,,By NICHOLAS BAKALAR,article,Drugs: Statins Before Heart Surgery,"['Cholesterol', 'Surgery and Surgeons', 'Statins (Cholesterol-Lowering Drugs)', 'Heart']",3,Well,6,3/16/17 4:01,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/well/live/having-heart-surgery-dont-stop-your-statins.html,215
Mar-17,58ca0e1d7c459f247805c17d,,By ALAN RAPPEPORT and GLENN THRUSH,article,Trump Budget Seeks Big Tilt to the Military,"['Federal Budget (US)', 'United States Politics and Government', 'Environmental Protection Agency', 'Defense Department', 'Trump, Donald J', 'State Department', 'Health and Human Services Department', 'United States Defense and Military Forces']",3,National,1,3/16/17 4:01,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/us/politics/trump-budget-spending-cuts.html,1251
Mar-17,58ca1c8f7c459f247805c19f,,By CAROLINE CROSSON GILPIN,article,"Questions for: ‘How the Internet Is Saving Culture, Not Killing It’",[],3,Learning,0,3/16/17 5:03,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/learning/questions-for-how-the-internet-is-saving-culture-not-killing-it.html,271
Mar-17,58ca3cfa7c459f247805c1e5,,By NICHOLAS KRISTOF,article,And Jesus Said Unto  Paul of Ryan ...,"['Health Insurance and Managed Care', 'Poverty', 'Jesus Christ', 'Ryan, Paul D Jr']",3,OpEd,23,3/16/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/16/opinion/and-jesus-said-unto-paul-of-ryan.html,898
Mar-17,58ca3cf77c459f247805c1e0,,By THE EDITORIAL BOARD,article,The Dangers of Drones,"['Drones (Pilotless Planes)', 'Targeted Killings', 'Terrorism', 'United States Defense and Military Forces', 'Trump, Donald J', 'Obama, Barack', 'Defense Department', 'Al Qaeda', 'Houthis', 'Yemen', 'Syria', 'Somalia', 'Civilian Casualties']",3,Editorial,22,3/16/17 7:21,Mar-17,The New York Times,Editorial,https://www.nytimes.com/2017/03/16/opinion/preventing-a-free-for-all-with-drone-strikes.html,552
Mar-17,58ca3cfa7c459f247805c1e6,,By GAIL COLLINS,article,Trump Channels  Old Hickory,"['Jackson, Andrew', 'Trump, Donald J', 'United States Politics and Government', 'Pierce, Franklin', 'Hayes, Rutherford Birchard', 'Presidents and Presidency (US)']",3,OpEd,23,3/16/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/16/opinion/trump-channels-old-hickory.html,799
Mar-17,58ca3cf87c459f247805c1e3,,By CHARLES M. BLOW,article,Disciples of a False Prophet,"['United States Politics and Government', 'Patient Protection and Affordable Care Act (2010)', 'Trump, Donald J']",3,OpEd,0,3/16/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/16/opinion/disciples-of-a-false-prophet.html,915
Mar-17,58dacedf7c459f24986d70ab,,By J. D. VANCE,article,Why I’m Moving Home,"['Rural Areas', 'Columbus (Ohio)', 'Factories and Manufacturing', 'Unemployment', 'Labor and Jobs', 'United States']",3,OpEd,23,3/16/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/16/opinion/why-im-moving-home.html,912
Mar-17,58ca3cf87c459f247805c1e1,,By LINDA GREENHOUSE,article,A Time to Choose for the Supreme Court,"['Gorsuch, Neil M', 'Appointments and Executive Changes', 'Supreme Court (US)', 'Senate Committee on the Judiciary', 'Capital Punishment', 'Bork, Robert H', 'Buck, Duane E', 'Garland, Merrick B']",3,OpEd,0,3/16/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/16/opinion/a-time-to-choose-for-the-supreme-court.html,2162
Mar-17,58ca3cf87c459f247805c1e2,,By THOMAS B. EDSALL,article,Unknown,"['Men and Boys', 'Labor and Jobs', 'Unemployment', 'Social Conditions and Trends', 'Families and Family Life']",3,OpEd,0,3/16/17 7:21,Mar-17,The New York Times,Op-Ed,https://www.nytimes.com/2017/03/16/opinion/the-increasing-significance-of-the-decline-of-men.html,1954
Mar-17,58ca3fb37c459f247805c1ef,,By CAROLINE CROSSON GILPIN,article,How Should Parents Teach Their Children About Race and Racism?,[],3,Learning,0,3/16/17 7:33,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/learning/how-should-parents-teach-their-children-about-race-and-racism.html,466
Mar-17,58ca46ac7c459f247805c202,"Josh Haner flew his first drone around his living room. Since then, he has shot award-winning video and stills in China and elsewhere, showing not just new vistas, but also new ways of storytelling.",By JAMES ESTRIN,blogpost,Unknown,"['Maps', 'News and News Media', 'Photography', 'Video Recordings, Downloads and Streaming', 'National Aeronautics and Space Administration', 'China', 'Greenland', 'San Francisco (Calif)', 'Haner, Josh']",0,Unknown,0,3/16/17 8:00,Mar-17,The New York Times,Blog,https://lens.blogs.nytimes.com/2017/03/16/democratizing-the-sky-drones-in-visual-journalism/,2176
Mar-17,58ca54197c459f247805c21e,,By ALICE GREGORY,article,Stump the Bookseller,"['Memory', 'Books and Literature', 'Stump the Bookseller (Blog)']",3,Magazine,18,3/16/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/magazine/letter-of-recommendation-stump-the-bookseller.html,877
Mar-17,58ca541a7c459f247805c221,,By TEJAL RAO,article,The Sweetness of Sourdough,"['Pancakes', 'Recipes', 'Vinegar Hill House', 'Cooking and Cookbooks']",3,Magazine,26,3/16/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/magazine/the-secret-that-brings-these-pancakes-to-life.html,748
Mar-17,58ca542d7c459f247805c223,,"By LISA SANDERS, M.D",article,Unknown,"['Tests (Medical)', 'Antibiotics', 'In Vitro Fertilization', 'Medicine and Health']",3,Magazine,20,3/16/17 9:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/magazine/why-did-this-woman-collapse-with-a-rash-after-her-eggs-were-harvested.html,1356
Mar-17,58ca620d7c459f247805c245,,By ALEXANDRA S. LEVINE,article,New York Today: An Allergy Test,['New York City'],3,Metro,0,3/16/17 9:59,Mar-17,The New York Times,briefing,https://www.nytimes.com/2017/03/16/nyregion/new-york-today-nyc-spring-allergies.html,1114
Mar-17,58ca622b7c459f247805c246,,By RONI CARYN RABIN,article,Colon Cancer Risk for the Young,"['Colon and Colorectal Cancer', 'Tests (Medical)', 'Colon', 'Constipation', 'Obesity', 'Smoking and Tobacco', 'Weight', 'Digestive Tract', 'Colonoscopy', 'Age, Chronological']",3,Science,6,3/16/17 10:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/well/live/what-young-people-need-to-know-about-colon-cancer.html,1383
Mar-17,58ca62307c459f247805c248,,By MEGHAN MORAVCIK WALBERT,article,Starting Over With a New Foster Child,"['Adoptions', 'Foster Care', 'Children and Childhood', 'Families and Family Life', 'Parenting']",3,Well,0,3/16/17 10:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/well/family/starting-over-with-a-new-foster-child.html,911
Mar-17,58ca703a7c459f247805c26a,,By SUSAN GUBAR,article,"While Facing a Cancer Choice, Beethoven to the Rescue","['Breast Cancer', 'Ovarian Cancer', 'Genetics and Heredity', 'Music']",3,Well,0,3/16/17 11:00,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/well/live/while-facing-a-cancer-choice-beethoven-to-the-rescue.html,876
Mar-17,58ca811b7c459f247805c2aa,,By STEPHEN HILTNER,article,A Sea Change for Climate Coverage,"['New York Times', 'Global Warming', 'Great Barrier Reef (Australia)', 'Australia', 'Fairfield, Hannah', 'Cave, Damien', 'Gillis, Justin']",3,Insider,2,3/16/17 12:11,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/insider/a-sea-change-for-climate-coverage.html,673
Mar-17,58ca94ec7c459f247805c309,,By WILLIAM K. RASHBAUM,article,"De Blasio Faces Stiff Criticism, but No Charges","['de Blasio, Bill', 'Campaign Finance', 'Elections, Mayors', 'Mayors', 'Politics and Government', 'Bharara, Preet', 'Vance, Cyrus R Jr', 'New York City']",3,Metro,1,3/16/17 13:36,Mar-17,The New York Times,News,https://www.nytimes.com/2017/03/16/nyregion/mayor-bill-de-blasio-investigation-no-criminal-charges.html,1082
